HPSA Discipline Class,HPSA Geography Identification Number,HPSA Component Type Description,HPSA Name,HPSA ID,County Equivalent Name,Designation Type,HPSA Population Type,HPSA Status,HPSA Score
Primary Care,6019001600,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005515,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005518,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005520,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005522,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005524,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005525,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005904,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005905,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005906,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005907,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005909,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005911,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019005912,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019006000,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019006100,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019006201,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019006202,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019006402,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019006404,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019006405,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019006900,Census Tract,MSSA 31- Sanger,1067629425,Fresno,Geographic HPSA,Geographic Population,Designated,5
Primary Care,6019001407,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019001408,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002501,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002502,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002601,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002602,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002701,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002702,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002800,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002903,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002904,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002905,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019002906,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019003001,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019003003,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019003004,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019003201,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019003202,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019003301,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019003302,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019005202,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019005203,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019005204,Census Tract,ME - MSSA 35d/Fresno East Central,1068834561,Fresno,HPSA Population,Medicaid Eligible Population HPSA,Designated,19
Primary Care,6019006300,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6019006403,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6019006501,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6019006502,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6019006602,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6019006603,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6019006604,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6019006700,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6019006802,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6019008501,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6019008502,Census Tract,MSSA 32-Parlier,1069000287,Fresno,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6021010300,Census Tract,ME MSSA 37 - Artois/Elk Creek/Glenn/Grindstone Indian Ranche,1063484351,Glenn,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6021010400,Census Tract,ME MSSA 37 - Artois/Elk Creek/Glenn/Grindstone Indian Ranche,1063484351,Glenn,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6021010502,Census Tract,ME MSSA 37 - Artois/Elk Creek/Glenn/Grindstone Indian Ranche,1063484351,Glenn,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6021010100,Census Tract,LI-MSSA 36.1/Orland,1067385327,Glenn,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6021010200,Census Tract,LI-MSSA 36.1/Orland,1067385327,Glenn,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6021010501,Census Tract,MSSA 36.2/Hamilton City,1068956327,Glenn,High Needs Geographic HPSA,Geographic Population,Designated,17
Primary Care,6023000100,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023000200,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023000300,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023000400,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023000500,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023000600,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023000700,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023000800,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023000900,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023001000,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023001101,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023001200,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023001300,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023010200,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023010300,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023010400,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023010501,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023010502,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023010600,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023010700,Census Tract,MSSA 39 & 40-Arcata-Eureka,1062328888,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,9
Primary Care,6023011500,Census Tract,MSSA 44/Garberville/Redway,1065396750,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6023011600,Census Tract,MSSA 44/Garberville/Redway,1065396750,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6023010102,Census Tract,MSSA 38 Hoopa-Willow Creek,1065906694,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6023940000,Census Tract,MSSA 38 Hoopa-Willow Creek,1065906694,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,16
Primary Care,6023010800,Census Tract,MSSA 42/Fortuna,1068076979,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,12
Primary Care,6023010901,Census Tract,MSSA 42/Fortuna,1068076979,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,12
Primary Care,6023010902,Census Tract,MSSA 42/Fortuna,1068076979,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,12
Primary Care,6023011000,Census Tract,MSSA 42/Fortuna,1068076979,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,12
Primary Care,6023011100,Census Tract,MSSA 42/Fortuna,1068076979,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,12
Primary Care,6023011200,Census Tract,MSSA 42/Fortuna,1068076979,Humboldt,High Needs Geographic HPSA,Geographic Population,Designated,12
Primary Care,6025010101,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025010102,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025010200,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025010300,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025010400,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025010500,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025010600,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025010700,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025012302,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025012400,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025940000,Census Tract,"MSSA 46, 47, 50/East Imperial",1063742856,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,13
Primary Care,6025010800,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025010900,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011000,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011100,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011201,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011202,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011300,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011400,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011500,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011600,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011700,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011801,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011802,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011803,Census Tract,MSSA 48 El Centro,1066321356,Imperial,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6025011900,Census Tract,MSSA 49/Calexico,1067195870,Imperial,Geographic HPSA,Geographic Population,Designated,15
